Column,Value
BuildingName,AIRPORT 'B' SUBSTATION
BuildingName,LA VISTA BLOCK 7A
BuildingName,FA PENG KNOLL BLOCK 17
BuildingName,CAYMAN CENTRE
BuildingName,KAM SAU GARDEN BLOCK 2
BuildingName,WSD CHEUNG SHA BARRACK
BuildingName,NORTH LAMMA PUBLIC LIBRARY
BuildingName,BUTTERFLY CREST BLOCK 21
BuildingName,MIAMI GARDEN BLOCK 7
BuildingName,GREENVIEW
BuildingName,HAM TIN VILLAGE OFFICE
BuildingName,CHEUNG SHA VILLA BLOCK A2
BuildingName,AIRPORT 'A' SUBSTATION
BuildingName,THE SALVATION ARMY BRADBURY CAMP
BuildingName,KAM SAU GARDEN BLOCK 3
BuildingName,J.C.C.C. DON BOSCO YOUTH CENTRE
BuildingName,MUI WO FIRE STATION
BuildingName,FA PENG KNOLL BLOCK 10
BuildingName,FA PENG KNOLL BLOCK 3
BuildingName,LANTAU DISTRICT HEADQUARTERS & LANTAU NORTH DIVISIONAL POLICE STATION
BuildingName,BELLEVUE GARDEN BLOCK 4
BuildingName,FA PENG KNOLL BLOCK 7
BuildingName,BEACH VIEW BLOCK 4
BuildingName,SWISS GARDEN
BuildingName,BEACH VIEW BLOCK 3
BuildingName,PAK YUEN
BuildingName,WATER GARDEN
BuildingName,FA PENG KNOLL BLOCK 18
BuildingName,SANDPIPERS
BuildingName,CHEUNG CHAU SPORTS CENTRE
BuildingName,WATER WORKS LAMMA DEPOT
BuildingName,BELLEVUE GARDEN BLOCK 10A
BuildingName,LANTAU INTERNATIONAL SCHOOL
BuildingName,SOUTH LANTAU SUBMARINE CABLE STATION
BuildingName,CHUNG YUEN
BuildingName,BELLEVUE GARDEN BLOCK 3
BuildingName,CHEUNG FU VILLA BLOCK 3
BuildingName,TINFORD GARDEN BLOCK 19
BuildingName,BELLEVUE GARDEN BLOCK 2
BuildingName,CHEUNG CHAU SOUTH SUBSTATION
BuildingName,CHEK LAP KOK TELEPHONE EXCHANGE
BuildingName,MUI WO GARDENS
BuildingName,TAK LOY COURT BLOCK 2
BuildingName,FA PENG KNOLL BLOCK 20
BuildingName,THE CHURCH OF CHRIST IN CHINA TAI O PRIMARY SCHOOL
BuildingName,CHEUNG SHA VILLA BLOCK A1
BuildingName,BUTTERFLY CREST BLOCK 20
BuildingName,TROPICANA
BuildingName,FA PENG KNOLL BLOCK 5
BuildingName,FA PENG KNOLL BLOCK 2
BuildingName,MONTEREY COVE CLUB HOUSE
BuildingName,LUCKY COURT
BuildingName,SEA VIEW VILLAS HOUSE B6
BuildingName,HUNG UK
BuildingName,FA PENG KNOLL BLOCK 6
BuildingName,BUTTERFLY CREST BLOCK 18
BuildingName,HOI FUK VILLA BLOCK F2
BuildingName,BUTTERFLY CREST BLOCK 7
BuildingName,BEACH VIEW BLOCK 2
BuildingName,FA PENG KNOLL BLOCK 12
BuildingName,MIAMI GARDEN BLOCK 15
BuildingName,BELLEVUE GARDEN BLOCK 10B
BuildingName,CHEUNG CHAU FIRE STATION
BuildingName,HONG KONG INTERNATIONAL AIRPORT GATEHOUSE 1
BuildingName,SUN CHUN YUEN
BuildingName,SEA VIEW VILLAS BLOCK 2
BuildingName,FA PENG KNOLL BLOCK 13
BuildingName,FA PENG KNOLL BLOCK 16
BuildingName,BELLEVUE GARDEN BLOCK 7A
BuildingName,LA VISTA BLOCK 8B
BuildingName,BUTTERFLY CREST BLOCK 15
BuildingName,CHEUNG SHA VILLA BLOCK B2
BuildingName,CHEUNG CHAU ALLIANCE CHURCH
BuildingName,CHEUNG SHA VILLA BLOCK A3
BuildingName,SEAVIEW CRESCENT CLUB HOUSE
BuildingName,BUTTERFLY CREST BLOCK 11
BuildingName,BELLEVUE GARDEN BLOCK 8B
BuildingName,BELLEVUE GARDEN BLOCK 6
BuildingName,BELLEVUE GARDEN BLOCK 5
BuildingName,BELLEVUE GARDEN BLOCK 8A
BuildingName,BAHAMA GARDEN BLOCK 6
BuildingName,PUI O RAW WATER PUMPING STATION
BuildingName,TAI O FIRE STATION
BuildingName,SHAU SHAN TERRACE BLOCK 2
BuildingName,SHAU SHAN TERRACE BLOCK 1
BuildingName,WSD SILVER MINE BAY STAFF QUARTERS
BuildingName,MIAMI GARDEN BLOCK 12
BuildingName,BUTTERFLY CREST BLOCK 3
BuildingName,BUTTERFLY CREST BLOCK 13
BuildingName,MIAMI GARDEN BLOCK 10
BuildingName,HAP WAN VILLA
BuildingName,CHEUNG SHA VILLA BLOCK B6
BuildingName,B.Y. COURT
BuildingName,LING GARDEN
BuildingName,TAK LOY COURT BLOCK 3
BuildingName,CHEUNG FU VILLA BLOCK 5
BuildingName,MIAMI GARDEN BLOCK 14
BuildingName,BUTTERFLY CREST BLOCK 16
BuildingName,MIAMI GARDEN BLOCK 13
BuildingName,BUTTERFLY CREST BLOCK 14
BuildingName,BRONZE BUDDHA STATUE SUBSTATION
BuildingName,HERON LODGE
BuildingName,HOI FUK VILLA BLOCK C2
BuildingName,CHEUNG SHA VILLA BLOCK A5
BuildingName,BUTTERFLY CREST BLOCK 12
BuildingName,CHEUNG CHAU BAPTIST CHURCH
BuildingName,CHEUNG FU VILLA BLOCK 6
BuildingName,FA PENG KNOLL BLOCK 1
BuildingName,KAM SAU GARDEN BLOCK 4
BuildingName,CHEUNG FU VILLA BLOCK 4
BuildingName,DISCOVERY BAY FIRE STATION
BuildingName,BAHAMA GARDEN BLOCK 2
BuildingName,PENG CHAU FRESH WATER PUMPING STATION STAFF QUARTERS
BuildingName,SOUTH BAY COURT
BuildingName,CHEUNG SHA VILLA BLOCK B3
BuildingName,FA PENG KNOLL BLOCK 19
BuildingName,BUTTERFLY CREST BLOCK 19
BuildingName,BUTTERFLY CREST BLOCK 9
BuildingName,WING CHOR SCHOOL
BuildingName,GALLOP COURT
BuildingName,TAK LOY COURT BLOCK 1A
BuildingName,CHEUNG SHA VILLA BLOCK A4
BuildingName,MAN YUEN FARM
BuildingName,AMS MUI WO OFFICE
BuildingName,MARINE PORT DISTRICT JUNIOR POLICE CALL CHEUNG CHAU CLUBHOUSE
BuildingName,LA VISTA BLOCK 9B
BuildingName,W.S.D. CHEUNG SHA QTR
BuildingName,HOI FUK VILLA BLOCK B2
BuildingName,BUTTERFLY CREST BLOCK 8
BuildingName,BAHAMA GARDEN BLOCK 5
BuildingName,PENG CHAU PEAK VILLA
BuildingName,AMS TUNG CHUNG OFFICE
BuildingName,PENG KWAI VILLA
BuildingName,CHI MA WAN STAFF MESS
BuildingName,CHING LAI KOK
BuildingName,PUI O NO.2 RAW WATER PUMPING STATION
BuildingName,HILLCREST
BuildingName,CHI MA WAN CORRECTIONAL INSTITUTION SEWAGE TREATMENT PLANT
BuildingName,BUTTERFLY CREST BLOCK 6
BuildingName,HOI FUK VILLA BLOCK E2
BuildingName,CHEUNG FU VILLA BLOCK 2
BuildingName,BUTTERFLY CREST BLOCK 4
BuildingName,CHI SUN CORRECTIONAL INSTITUTION SEWAGE TREATMENT PLANT
BuildingName,CHEUNG SHA VILLA BLOCK B5
BuildingName,CHEUNG SHA VILLA BLOCK A6
BuildingName,BAHAMA GARDEN BLOCK 4
BuildingName,BUTTERFLY CREST BLOCK 22
BuildingName,TAI O JOCKEY CLUB CLINIC
BuildingName,CONCERTO INN
BuildingName,TINFORD GARDEN BLOCK 20
BuildingName,CHEUNG CHAU PUMPING STATION
BuildingName,CHEUNG SHA VILLA BLOCK B4
BuildingName,WAI KEI YUAN
BuildingName,CHRISTIAN & MISSIONARY ALLIANCE TAI O KINDERGARTEN
BuildingName,TAK LOY COURT BLOCK 1B
BuildingName,BUTTERFLY CREST BLOCK 5
BuildingName,BAHAMA GARDEN BLOCK 3
BuildingName,MIAMI GARDEN BLOCK 11
BuildingName,MIAMI GARDEN BLOCK 8
BuildingName,TINFORD GARDEN BLOCK 22
BuildingName,FA PENG KNOLL BLOCK 9
BuildingName,FA PENG KNOLL BLOCK 8
BuildingName,WATER MUSIC
BuildingName,LAMMA ISLAND POLICE POST
BuildingName,NAUTILUS VILLA BLOCK 7
BuildingName,NAUTILUS VILLA BLOCK 5
BuildingName,NAUTILUS VILLA BLOCK 4
BuildingName,NAUTILUS VILLA BLOCK 6
BuildingName,NAUTILUS VILLA BLOCK 2
BuildingName,NAUTILUS VILLA BLOCK 3
BuildingName,V1
BuildingName,FACILITIES BUILDING
BuildingName,ANTENNA FARM BUILDING
BuildingName,CHEUNG CHAU SLAUGHTERHOUSE
BuildingName,NAUTILUS VILLA BLOCK 9
BuildingName,NAUTILUS VILLA BLOCK 8
BuildingName,TAT YUEN HOUSE 6
BuildingName,TAT YUEN HOUSE 7
BuildingName,TAT YUEN HOUSE 8
BuildingName,TAT YUEN HOUSE 9
BuildingName,TAT YUEN HOUSE 10
BuildingName,MA PO PING CORRECTIONAL INSTITUTION SUBSTATION
BuildingName,CHEUNG CHAU CREMATORIUM
BuildingName,TAT YUEN HOUSE 4
BuildingName,TAT YUEN HOUSE 5
BuildingName,DHL CENT ASIA SUPER HUB SUBSTATION
BuildingName,NAUTILUS VILLA BLOCK 10
BuildingName,SHEUNG LING PEI PUBLIC TOILET
BuildingName,KAM SHAN TERRACE BLOCK 8B
BuildingName,KAM SHAN TERRACE BLOCK 3
BuildingName,KAM SHAN TERRACE BLOCK 2
BuildingName,KAM SHAN TERRACE BLOCK 1
BuildingName,BLOCK 5
BuildingName,KAM SHAN TERRACE BLOCK 7A
BuildingName,KAM SHAN TERRACE BLOCK 5A
BuildingName,KAM SHAN TERRACE BLOCK 7B
BuildingName,KAM SHAN TERRACE BLOCK 8A
BuildingName,KAM SHAN TERRACE BLOCK 4
BuildingName,KAM SHAN TERRACE BLOCK 6A
BuildingName,AIR TRAFFIC CONTROL BUILDING
BuildingName,OFFICE BUILDING
BuildingName,CATHAY PACIFIC CARGO TERMINAL
BuildingName,KAM SHAN TERRACE BLOCK 6B
BuildingName,KAM SHAN TERRACE BLOCK 5B
BuildingName,CHEUNG CHAU FIREBOAT STATION
BuildingName,CHEUNG SHA FIRE STATION
BuildingName,V7
BuildingName,SCENIC GARDEN BLOCK 20D
BuildingName,SCENIC GARDEN BLOCK 29B
BuildingName,SCENIC GARDEN BLOCK 20C
BuildingName,SCENIC GARDEN BLOCK 20B
BuildingName,SCENIC GARDEN BLOCK 16B
BuildingName,SCENIC GARDEN BLOCK 2B
BuildingName,SCENIC GARDEN BLOCK 12B
BuildingName,SCENIC GARDEN BLOCK 21D
BuildingName,SCENIC GARDEN BLOCK 19B
BuildingName,SCENIC GARDEN BLOCK 11A
BuildingName,SCENIC GARDEN BLOCK 21C
BuildingName,TUNG WAN VILLA HOUSE 7
BuildingName,TUNG WAN VILLA HOUSE 8
BuildingName,TUNG WAN VILLA HOUSE 16
BuildingName,SCENIC GARDEN BLOCK 17B
BuildingName,SCENIC GARDEN BLOCK 18A
BuildingName,SCENIC GARDEN BLOCK 13B
BuildingName,SCENIC GARDEN BLOCK 28B
BuildingName,SCENIC GARDEN BLOCK 3B
BuildingName,SCENIC GARDEN BLOCK 23B
BuildingName,SCENIC GARDEN BLOCK 23A
BuildingName,BAYSHORE INN
BuildingName,BELLAGIO PET FRIENDLY RESORT
BuildingName,TUNG WAN VILLA HOUSE 10
BuildingName,SCENIC GARDEN BLOCK 10A
BuildingName,SCENIC GARDEN BLOCK 23C
BuildingName,SCENIC GARDEN BLOCK 25C
BuildingName,SCENIC GARDEN BLOCK 7A
BuildingName,TUNG WAN VILLA HOUSE 1
BuildingName,TUNG WAN VILLA HOUSE 2
BuildingName,TUNG WAN VILLA HOUSE 5
BuildingName,TUNG WAN VILLA HOUSE 6
BuildingName,SCENIC GARDEN BLOCK 15A
BuildingName,TUNG WAN VILLA HOUSE 3
BuildingName,YAN CHAK YUEN BLOCK A
BuildingName,NGAN YUK HOUSE
BuildingName,NGAN LONG HOUSE
BuildingName,PENG CHAU WING ON SIDE STREET PUBLIC TOILET-CUM-BATH HOUSE
BuildingName,SCENIC GARDEN BLOCK 1B
BuildingName,SCENIC GARDEN BLOCK 25B
BuildingName,CCC MUI WO CHURCH
BuildingName,SEAVIEW TERRACE BLOCK D
BuildingName,SEAVIEW TERRACE BLOCK A
BuildingName,SEAVIEW TERRACE BLOCK C
BuildingName,SCENIC GARDEN BLOCK 22D
BuildingName,YEE YUEN BLOCK F
BuildingName,YEE YUEN BLOCK B
BuildingName,YEE YUEN BLOCK D
BuildingName,YEE YUEN BLOCK A
BuildingName,YEE YUEN BLOCK E
BuildingName,W.S.D. QUARTER
BuildingName,SCENIC GARDEN BLOCK 25A
BuildingName,PENG CHAU POLICE POST
BuildingName,SCENIC GARDEN BLOCK 22C
BuildingName,SCENIC GARDEN BLOCK 26B
BuildingName,SCENIC GARDEN BLOCK 26C
BuildingName,NAM WAN AQUA PRIVY
BuildingName,SCENIC GARDEN BLOCK 8A
BuildingName,SCENIC GARDEN BLOCK 27B
BuildingName,SCENIC GARDEN BLOCK 6A
BuildingName,SCENIC GARDEN BLOCK 9A
BuildingName,HKIA TOWER
BuildingName,YAN CHAK YUEN BLOCK D
BuildingName,YAN CHAK YUEN BLOCK E
BuildingName,YAN CHAK YUEN BLOCK B
BuildingName,YAN CHAK YUEN BLOCK C
BuildingName,WATER SUPPLIES DEPARTMENT CHEUNG CHAU DEPOT
BuildingName,FORMER NT HEUNG YEE KUK SOUTHERN DISTRICT SECONDARY SCHOOL
BuildingName,BETHANY COTTAGE AND BETHANY HOUSE
BuildingName,TUNG WAN VILLA HOUSE 15
BuildingName,TUNG WAN VILLA HOUSE 9
BuildingName,TUNG WAN VILLA HOUSE 13
BuildingName,TUNG WAN VILLA HOUSE 11
BuildingName,TUNG WAN VILLA HOUSE 12
BuildingName,NAM WAN PEAK AQUA PRIVY
BuildingName,DAH CHONG HONG - DRAGONAIR AIRPORT GSE SERVICES LTD.
BuildingName,POSITANO BLOCK 16
BuildingName,POSITANO BLOCK 17
BuildingName,YEE YUEN BLOCK C
BuildingName,V2
BuildingName,V6
BuildingName,V5
BuildingName,V3
BuildingName,SCENIC GARDEN BLOCK 21A
BuildingName,MARINE DEPARTMENT CHEUNG CHAU MARINE OFFICE
BuildingName,CHEUNG CHAU GOVERNMENT SECONDARY SCHOOL BLOCK C
BuildingName,CHEUNG CHAU GOVERNMENT SECONDARY SCHOOL BLOCK D
BuildingName,SOK KWU WAN YUNG SHUE HA PUBLIC TOILET
BuildingName,CHEUNG CHAU PARK TENNIS COURT OFFICE
BuildingName,GREEN JADE
BuildingName,WHITE JADE
BuildingName,DB PLAZA
BuildingName,SCENIC GARDEN BLOCK 22B
BuildingName,SCENIC GARDEN BLOCK 5A
BuildingName,LANTAU SOUTH POLICE STATION
BuildingName,POSITANO BLOCK 10
BuildingName,POSITANO BLOCK 11
BuildingName,POSITANO BLOCK 12
BuildingName,SIU HO WAN WATER TREATMENT WORKS
BuildingName,SCENIC GARDEN BLOCK 26D
BuildingName,TONG FUK CABLE LANDING STATION
BuildingName,POSITANO BLOCK 18
BuildingName,POSITANO BLOCK 1
BuildingName,POSITANO BLOCK 2
BuildingName,POSITANO BLOCK 5
BuildingName,POSITANO BLOCK 7
BuildingName,POSITANO BLOCK 9
BuildingName,POSITANO BLOCK 19
BuildingName,POSITANO BLOCK 20
BuildingName,PENG CHAU GOVERNMENT BUILDING
BuildingName,SHEK PIK RBC PLANT
BuildingName,SHA TSUI CORRECTIONAL INSTITUTION SEWAGE TREATMENT PLANT
BuildingName,CORRECTIONAL SERVICES DEPARTMENT DOG UNIT
BuildingName,MUI WO SEC. SCHOOL SUBSTATION
BuildingName,SAN WAI TSUEN VILLAGE OFFICE
BuildingName,HONG KONG AIRLINES TRAINING CENTRE
BuildingName,CHEUNG CHAU GOVERNMENT SECONDARY SCHOOL BLOCK B
BuildingName,CHEUNG CHAU GOVERNMENT SECONDARY SCHOOL BLOCK A
BuildingName,LAMMA POST OFFICE
BuildingName,MUI WO FIRE STATION SUBSTATION
BuildingName,LAMMA ISLAND
BuildingName,SAND PLOVER
BuildingName,TUNG CHUNG WAN TELEPHONE EXCHANGE
BuildingName,TUNG CHUNG FIRE STATION-CUM-AMBULANCE DEPOT
BuildingName,AMALFI TWO & THREE
BuildingName,LA SERENE BLOCK 5B
BuildingName,LA SERENE BLOCK 6B
BuildingName,LA SERENE BLOCK 7B
BuildingName,LA SERENE BLOCK 8B
BuildingName,LONG BREEZE BLOCK 1
BuildingName,LONG GREEN BLOCK 2
BuildingName,CHEUNG CHAU LOT 1847 SUBSTATION
BuildingName,CHEK LAP KOK SOUTH FIRE STATION
BuildingName,HISTORIC WATCH TOWER
BuildingName,PAK SHE STREET PUBLIC TOILET
BuildingName,ARTEMIS BLOCK F
BuildingName,REGALA SKYCITY HOTEL
BuildingName,HUNG SHING TEMPLE
BuildingName,ARTEMIS BLOCK E
BuildingName,ARTEMIS BLOCK D
BuildingName,ARTEMIS BLOCK A
BuildingName,ARTEMIS BLOCK B
BuildingName,ARTEMIS BLOCK C
BuildingName,SHUN FAI ROAD PTI PUBLIC TOILET
BuildingName,AIRPORT CENTRE FIRE STATION
BuildingName,PEGASUS VILLA BLOCK B
BuildingName,PEGASUS VILLA BLOCK C
BuildingName,PEGASUS VILLA BLOCK A
BuildingName,PEGASUS VILLA BLOCK D
BuildingName,PEGASUS VILLA BLOCK F
BuildingName,PEGASUS VILLA BLOCK E
BuildingName,HONG KONG-ZHUHAI-MACAO BRIDGE FIRE STATION CUM AMBULANCE DEPOT
BuildingName,ILPICCO HOUSE 25
BuildingName,ILPICCO HOUSE 1
BuildingName,ILPICCO HOUSE 23
BuildingName,ILPICCO HOUSE 2
BuildingName,ILPICCO HOUSE 3
BuildingName,ILPICCO HOUSE 5
BuildingName,ILPICCO HOUSE 22
BuildingName,ILPICCO HOUSE 21
BuildingName,ILPICCO HOUSE 12
BuildingName,ILPICCO HOUSE 11
BuildingName,ILPICCO HOUSE 20
BuildingName,ILPICCO HOUSE 19
BuildingName,ILPICCO HOUSE 18
BuildingName,ILPICCO HOUSE 17
BuildingName,ILPICCO HOUSE 16
BuildingName,ILPICCO HOUSE 15
BuildingName,ILPICCO HOUSE 10
BuildingName,ILPICCO HOUSE 9
BuildingName,ILPICCO HOUSE 8
BuildingName,ILPICCO HOUSE 7
BuildingName,ILPICCO HOUSE 6
BuildingName,LAI CHI REHABILITATION CENTRE
BuildingName,RED HOUSE
BuildingName,CHING YUEN
BuildingName,CHEUNG KWAI ESTATE SUBSTATION
BuildingName,TUNG CHUNG COMMUNITY LIAISON CENTRE
BuildingName,THE ARCANA
BuildingName,YU NGA SHOPPING CENTRE
BuildingName,SHEK PIK SHA TSUI STAFF MESS
BuildingName,TUNG CHUNG COMMUNITY SERVICES COMPLEX BLOCK A
BuildingName,LANTAU VEHICLE SERVICING DEPOT E & M SERVICES DEPARTMENT
BuildingName,SAN TAU VILLAGE OFFICE
BuildingName,CHEUNG SHA GOVERNMENT HOLIDAY BUNGALOWS NO.9
BuildingName,CHEUNG SHA GOVERNMENT HOLIDAY BUNGALOWS NO.8
BuildingName,CHEUNG SHA GOVERNMENT HOLIDAY BUNGALOWS NO.6
BuildingName,TAI LONG VILLAGE OFFICE
BuildingName,VILLA EURO
BuildingName,HARBOUR VIEW VILLA
BuildingName,TIN CHOI HSE
BuildingName,LUK YUEN
BuildingName,PAK LEE VILLA
BuildingName,CHEUNG HONG
BuildingName,NI TOR CHING YUEN
BuildingName,GREENFIELD COURT
BuildingName,HOI YUET BUILDING
BuildingName,CHEUNG CHAU
BuildingName,MUI WO FERRY PIER
BuildingName,THE HK BUDDHIST ASSOCIATION T C CTR
BuildingName,LIN FUNG
BuildingName,MARINE VIEW
BuildingName,HOP HING SAN TSUEN
BuildingName,CORAL COURT
BuildingName,KAM FU COURT
BuildingName,CHONG HON LOK MEMORIAL HALL
BuildingName,TUNG YU LAU
BuildingName,GREENBELT COURT
BuildingName,NGAN CHEONG LO
BuildingName,CHEUNG CHAU PAK SHE KAI FONG ASSOCIATION
BuildingName,CHEUNG HING HOUSE
BuildingName,KING LAU
BuildingName,ALLIANCE BIBLE SEMINARY
BuildingName,TSUNG YUEN
BuildingName,TSOI HEI HOUSE
BuildingName,KWUN YAM TEMPLE
BuildingName,BOR YEH LAM
BuildingName,LO WAI TSUEN VILLAGE OFFICE
BuildingName,KWAI FAN BUILDING
BuildingName,CHERISH COURT
BuildingName,FAR EAST CONSORTIUM PENG CHAU BUILDING
BuildingName,CHING TAT YUEN
BuildingName,CHI HON CHING YUEN
BuildingName,PRECISION RUNWAY MONITOR AND BACKUP AIR TRAFFIC CONTROL COMPLEX
BuildingName,COASTLINE VILLA
BuildingName,SUPER TERMINAL 1
BuildingName,REGAL AIRPORT HOTEL
BuildingName,JOVIAL COURT
BuildingName,PENG LAI COURT
BuildingName,HONG KONG INTERNATIONAL AIRPORT HKIA COMMERCIAL BUILDING
BuildingName,PO YAT HSE
BuildingName,CHUI YAT HSE
BuildingName,THE BARION
BuildingName,YAT TUNG SHOPPING CENTRE
BuildingName,LUK YAT HSE
BuildingName,CARITAS CHAN CHUN HA FIELD STUDIES CENTRE
BuildingName,CHRISTIAN ZHENG SHENG COLLEGE
BuildingName,CHEUNG CHAU REFUSE TRANSFER FACILITY
BuildingName,CATHAY PACIFIC AIRWAYS FLIGHT TRAINING CENTRE
BuildingName,SEA VIEW HOUSE
BuildingName,CHEUNG WONG HOUSE
BuildingName,CHEUNG CHAU SCHOOL STUDENTS' SPORTS CENTRE
BuildingName,HEI HING HOUSE
BuildingName,LE BLEU DEUX
BuildingName,WAI SUM CHING SHE
BuildingName,KWUN YAM DEAN & TEI CHONG DEAN
BuildingName,ONDA COURT
BuildingName,SHU TOR YUEN
BuildingName,CRESTMONT VILLA
BuildingName,WAI YING YUEN
BuildingName,YUK MING TOI
BuildingName,CHEUNG CHAU FERRY PIER
BuildingName,NORTH LAMMA CLINIC
BuildingName,SHING YIP LAU
BuildingName,EVERLASTING LIGHT MISSION
BuildingName,HKFEW WONG CHO BAU SCHOOL
BuildingName,ONE CITYGATE
BuildingName,LUN HIN HSE
BuildingName,THE PAVILION
BuildingName,GREENBURG COURT
BuildingName,HO YU COLLEGE
BuildingName,WAN FUNG
BuildingName,CHEUNG KING HOUSE
BuildingName,CHEUNG TAK HOUSE
BuildingName,CHEUNG CHING
BuildingName,MUI WO SCHOOL
BuildingName,WAI SUEN YUEN
BuildingName,LEE FUNG YUEN
BuildingName,SALESIAN RETREAT HOUSE
BuildingName,TIN KWAI HSE
BuildingName,CHEUNG SHING HOUSE
BuildingName,FAT WAH PO DEAN & WU FAT DEAN
BuildingName,FUK SING HIN
BuildingName,YUNG YAT HSE
BuildingName,PENG CHAU MARKET
BuildingName,TUNG CHUNG CATHOLIC SCHOOL
BuildingName,COASTLINE VILLA MARINA COMMERCIAL CENTRE
BuildingName,HEI TUNG HOUSE
BuildingName,NOVOTEL CITYGATE HONG KONG
BuildingName,GREENMONT COURT
BuildingName,TAI O HERITAGE HOTEL
BuildingName,TIN SING HSE
BuildingName,ASIAWORLD-EXPO
BuildingName,PENG CHAU CLINIC
BuildingName,CARIBBEAN SQUARE
BuildingName,NGONG PING THEME VILLAGE
BuildingName,YAN HUI YUEN
BuildingName,LO HON MONASTERY
BuildingName,SAN SHEK WAN VILLAGE OFFICE
BuildingName,WOODGREEN COURT
BuildingName,HONG YUEN
BuildingName,YUNG YUEN
BuildingName,SEA VIEW TERRACE
BuildingName,TAI LAI YUEN
BuildingName,KAM FONG BUILDING
BuildingName,YU YEE TONG & NIM FAT TONG
BuildingName,NGAN HUNG HOUSE
BuildingName,TIN FOOK HSE
BuildingName,TAK HING YUEN
BuildingName,SAU KAR LAU
BuildingName,LOK YUEN
BuildingName,MEI YAT HSE
BuildingName,TRADEPORT LOGISTICS CENTRE
BuildingName,FU TUNG PLAZA
BuildingName,MUI WO SPORTS CENTRE
BuildingName,SUI YAT HSE
BuildingName,MUI WO GOVERNMENT OFFICES
BuildingName,LEUNG CHAK HSE
BuildingName,LING LIANG CHURCH E WUN SECONDARY SCHOOL
BuildingName,ALEXANDRA VILLA
BuildingName,LUI KWAN POK I.R.C. DAY NURSERY
BuildingName,WOODBURY COURT
BuildingName,TUNG CHUNG OUR LADY KINDERGARTEN
BuildingName,CHEUNG KWONG HOUSE
BuildingName,NGAN YUET HOUSE
BuildingName,SAU KAR HOUSE
BuildingName,TUNG CHUNG HEALTH CENTRE
BuildingName,AIR TRAFFIC CONTROL COMPLEX
BuildingName,WO MO TAK MEMORIAL LIBRARY
BuildingName,DISCOVERY BAY OFFICE CENTRE
BuildingName,SIN YAT HSE
BuildingName,CELESTIAL MANSION
BuildingName,COSTA COURT
BuildingName,MAN FONG YUEN
BuildingName,JOYFUL MANSION
BuildingName,ALLIANCE BIBLE SEMINARY SAI YING HALL
BuildingName,YAU YUEN
BuildingName,WAN HO KAN ELDERLY CENTRE
BuildingName,PRAJNA DHYANA TEMPLE
BuildingName,TUNG CHUNG RECREATION CENTRE
BuildingName,BRANKSOME VILLA
BuildingName,CHEUNG FOON HOUSE
BuildingName,HEUNG TUNG HOUSE
BuildingName,YMCA OF HONG KONG CHRISTIAN COLLEGE
BuildingName,SHUN YAT HSE
BuildingName,CHEUNG FUNG HOUSE
BuildingName,SOUTH LANTAU COMMUNITY CENTRE
BuildingName,GREENERY COURT
BuildingName,PENG CHAU THEATRE
BuildingName,CHEUNG CHI HOUSE
BuildingName,MO LEUNG KWONG
BuildingName,MONTEREY VILLAS
BuildingName,WAI TAK YUEN
BuildingName,TIN FU HSE
BuildingName,KAM PIK COURT
BuildingName,HING KUI YUEN
BuildingName,SING LO
BuildingName,GREENDALE COURT
BuildingName,GREENISH COURT
BuildingName,CHEUNG CHAU COOKED FOOD MARKET
BuildingName,MUI HEUNG LAM
BuildingName,PO LIN MONASTERY
BuildingName,CHEUNG CHAU SACRED HEART SCHOOL
BuildingName,NEWBERN HALL
BuildingName,THE SALVATION ARMY LAM BUTT CHUNG MEMORIAL SCHOOL
BuildingName,TUNG CHUNG POST OFFICE
BuildingName,TAI PENG VILLAGE OFFICE
BuildingName,CHEONG HIN HSE
BuildingName,CNAC HOUSE
BuildingName,SHING PING HOUSE
BuildingName,TUNG YUEN
BuildingName,YU SHING LAU
BuildingName,OI CHUEN VILLA
BuildingName,TIN HEI HSE
BuildingName,THE CHURCH OF CHRIST CHINA CHEUNG CHAU CHURCH KAM KONG PRIMARY SCHOOL
BuildingName,KAM KONG KINDERGARTEN
BuildingName,THE PREMIER
BuildingName,KUI YAT HSE
BuildingName,WAI YUEN
BuildingName,KING CHEUNG HOUSE
BuildingName,CHEUNG FAT HOUSE
BuildingName,CHEUNG LOK HOUSE
BuildingName,MUI WO MUNICIPAL SERVICES BUILDING
BuildingName,BUI O PUBLIC SCHOOL
BuildingName,MUI WO BUILDING
BuildingName,HIM YAT HSE
BuildingName,KAN YAT HSE
BuildingName,ASIA AIRFREIGHT TERMINAL
BuildingName,HEUNG YAT HSE
BuildingName,LA ROSSA A
BuildingName,HONG KONG INTERNATIONAL AIRPORT GROUND TRANSPORTATION CENTRE
BuildingName,NGAN YAT HOUSE
BuildingName,FAT SHING
BuildingName,TIN TAK HSE
BuildingName,WAH YUEN VILLA
BuildingName,CHEUNG NGA HOUSE
BuildingName,KAM HOI COURT
BuildingName,KAM WAH COURT
BuildingName,CHEUNG FU HOUSE
BuildingName,TSUI YUEN
BuildingName,HONG KONG PLAYGROUND ASSOCIATION JOCKEY CLUB SILVERMINE BAY CAMP
BuildingName,HO YU PRIMARY SCHOOL
BuildingName,KAM PENG HSE
BuildingName,SEAVIEW
BuildingName,XAVIER HOUSE
BuildingName,CHEUNG FOOK
BuildingName,MUN YAT HSE
