Column,Value
EstateName,CASTLE PEAK BAY GARDEN
EstateName,CENTURY GATEWAY
EstateName,THE SEACREST
EstateName,KAM FAI GARDEN
EstateName,VILLA FAMILY
EstateName,GOODRICH GARDEN
EstateName,JADE GROVE
EstateName,SOUTH CREST
EstateName,ORI
EstateName,THE CARMEL
EstateName,LE PONT
EstateName,CHING TIN ESTATE
EstateName,THE BLOOMSWAY
EstateName,NOVO LAND
EstateName,18 ROSEWOOD
EstateName,EX-PEROWNE BARRACKS
EstateName,SEASIDE CASTLE
EstateName,BIARRITZ
EstateName,SOUTHSEA VILLA
EstateName,YIP WONG ESTATE
EstateName,HIN FAT ESTATE
EstateName,SIU TSUI COURT
EstateName,HONG KONG GOLD COAST PHASE II
EstateName,MORI
EstateName,VENTRIS TERRACE
EstateName,FOOK HING COURT
EstateName,SUN VIEW COURT
EstateName,WANCHAI TOWER
EstateName,AURORA
EstateName,DRAGON PEAK
EstateName,TRAFALGAR COURT
EstateName,SUMMERBREEZE
EstateName,SHING LOONG COURT
EstateName,PERKINS ROAD DAIRY FARM SHOPPING CENTRE
EstateName,MAGNOLIA MANSION
EstateName,THE HONG KONG ACADEMY FOR PERFORMING ARTS
EstateName,POLICE MUSEUM
EstateName,VICTORIA HEIGHTS
EstateName,HONG KONG TANG KING PO COLLEGE
EstateName,SHING KWONG CHURCH
EstateName,HONG KONG JAPANESE SCHOOL
EstateName,PARK GARDEN
EstateName,"CHINESE RECREATION CLUB, HONG KONG"
EstateName,TUNG LO WAN FIRE STATION
EstateName,ST MARY'S CHURCH (EPISCOPAL)
EstateName,"MAN LAM CHRISTIAN CHURCH, HONG KONG THE CHURCH OF CHRIST IN CHINA"
EstateName,YIK KWAN VILLA
EstateName,THE COLONNADE
EstateName,AMBER GARDEN
EstateName,HONG KONG POLICE HEADQUARTERS
EstateName,MORRISON HILL AMBULANCE DEPOT
EstateName,STARLIGHT GARDEN
EstateName,WONG NAI CHUNG OFF TAKE STATION
EstateName,CATHAY GARDEN
EstateName,HENNESSY ROAD GOVERNMENT PRIMARY SCHOOL
EstateName,TEIKYO HONG KONG KINDERGARTEN
EstateName,HOTUNG SECONDARY SCHOOL
EstateName,FTU EMPLOYMENT DEVELOPMENT SERVICE CENTRE
EstateName,ROSARYHILL SCHOOL
EstateName,TAI HANG TERRACE
EstateName,CAUSEWAY BAY STATION BUILDING
EstateName,MORRISON HILL SWIMMING POOL
EstateName,WINFIELD BUILDING
EstateName,BOWRINGTON ROAD MARKET
EstateName,RAIMONDI COLLEGE PRIMARY SECTION
EstateName,HONG KONG SANATORIUM & HOSPITAL
EstateName,SOUTH CHINA ATHLETIC ASSOCIATION
EstateName,TANG CHI NGONG SPECIALIST CLINIC
EstateName,CAS HONG KONG TRAINING CENTRE
EstateName,CEMETERIES AND CREMATORIA SECTION (HONG KONG)
EstateName,CHUK KUI TERRACE
EstateName,BAMBOO GROVE
EstateName,LOCKHART HOUSE
EstateName,HONG KONG ADVENTIST HOSPITAL - STUBBS ROAD
EstateName,KING YIN LEI
EstateName,TUNG LIN KOK YUEN
EstateName,THE HONG KONG JOCKEY CLUB HAPPY VALLEY CLUBHOUSE
EstateName,WOODLAND HEIGHTS
EstateName,MINT GARDEN
EstateName,VIKING VILLAS
EstateName,NORTH POINT GOVERNMENT PRIMARY SCHOOL (CLOUD VIEW ROAD)
EstateName,CENTRAL PEAK
EstateName,QUEEN'S COLLEGE
EstateName,PO LEUNG KUK
EstateName,VICTORIA PARK
EstateName,TANG SHIU KIN VICTORIA GOVERNMENT SECONDARY SCHOOL
EstateName,THE ZENITH
EstateName,NO.160 MOUNT BUTLER ROAD
EstateName,OASIS
EstateName,CONFUCIUS HALL SECONDARY SCHOOL
EstateName,SHENG KUNG HUI TANG SHIU KIN SECONDARY SCHOOL
EstateName,CRAIGENGOWER CRICKET CLUB
EstateName,HKCA PO LEUNG KUK SCHOOL
EstateName,HONG KONG TENNIS CENTRE
EstateName,EASTERN WATER TREATMENT WORKS
EstateName,MIRAMAR VILLA
EstateName,AURIZON
EstateName,KUI YUEN
EstateName,WANCHAI POLYCLINIC
EstateName,HONG KONG GIRL GUIDES SANDILANDS CENTRE
EstateName,WENDY APARTMENTS
EstateName,DISCIPLINED SERVICES SPORTS AND RECREATION CLUB
EstateName,MOUNT NICHOLSON
EstateName,FRENCH INTERNATIONAL SCHOOL
EstateName,GREENSIDE VILLA
EstateName,BEVERLY HILL
EstateName,DRAGON CENTRE
EstateName,KIN ON HOUSE
EstateName,CAVENDISH HEIGHTS
EstateName,KIN LEE BUILDING
EstateName,LOK SING CENTRE
EstateName,LAI TAK TSUEN
EstateName,TONNOCHY TOWERS
EstateName,HOOVER TOWERS
EstateName,RUTTONJEE HOSPITAL
EstateName,CLIVEDEN PLACE
EstateName,THE LEGEND AT JARDINE'S LOOKOUT
EstateName,BAY VIEW MANSION
EstateName,THE LEIGHTON HILL
EstateName,VILLA LOTTO
EstateName,VILLA MONTE ROSA
EstateName,MAN ON HOUSE
EstateName,JUPITER TERRACE
EstateName,HONG KONG ADVENTIST HOSPITAL
EstateName,ELM TREE TOWERS
EstateName,HK CONVENTION AND EXHIBITION CENTRE
EstateName,PO WAH COURT
EstateName,SWISS TOWERS
EstateName,HAY WAH BUILDING
EstateName,KWONG SANG HONG BUILDING
EstateName,WING TAK MANSION
EstateName,THE PAVILIA HILL
EstateName,CAROLINA GARDENS
EstateName,THE LEE GARDENS
EstateName,LEE GARDENS TWO
EstateName,GREENWAY TERRACE
EstateName,VICTORIA CENTRE
EstateName,SHAN KWONG TOWERS
EstateName,PATERSON BUILDING
EstateName,SAN FRANCISCO TOWERS
EstateName,BILLION TERRACE
EstateName,CAUSEWAY CENTRE
EstateName,MERRY GARDEN
EstateName,GREENVILLE GARDENS
EstateName,VILLA DORADA
EstateName,VILLA ROCHA
EstateName,VIKING GARDEN
EstateName,BELLEVUE COURT
EstateName,PARK PLACE
EstateName,KINGSTON BUILDING
EstateName,ILLUMINATION TERRACE
EstateName,VILLAGE COURT
EstateName,STARCREST
EstateName,THE MORRISON
EstateName,SERENADE
EstateName,FONTANA GARDENS
EstateName,RONSDALE GARDEN
EstateName,WING ON TOWERS
EstateName,THE AVENUE
EstateName,BROOM GARDEN
EstateName,PARK TOWERS
EstateName,JARDINE'S LOOKOUT GARDEN MANSION
EstateName,ELIZABETH HOUSE
EstateName,NICHOLSON TOWER
EstateName,TIMES SQUARE
EstateName,THE CONSONANCE
EstateName,SKH TANG SHIU KIN SECONDARY SCHOOL
EstateName,J RESIDENCE
EstateName,YORK PLACE
EstateName,SO KON PO RECREATION GROUND
EstateName,OPUS HONG KONG
EstateName,23-39 BLUE POOL ROAD
EstateName,3 COOMBE ROAD
EstateName,HONG KONG AIR CADET CORPS HEADQUARTERS AND TRAINING CENTRE
EstateName,THE WING KONG PENTECOSTAL HOLINESS CHURCH
EstateName,SCENIC VIEW
EstateName,TSZ WAN SHAN POLICE STATION
EstateName,REGENT ON THE HILL
EstateName,REDEMPTION LUTHERAN KINDERGARTEN
EstateName,CHUK YUEN SUBSTATION
EstateName,CHI LIN NUNNERY
EstateName,FIRE SERVICES DEPARTMENT WONG TAI SIN RANK AND FILE MARRIED QUARTERS
EstateName,LEE KAU YAN MEMORIAL SCHOOL
EstateName,S.K.H. ST. BENEDICT'S SCHOOL
EstateName,EAST KOWLOON POLYCLINIC
EstateName,WONG TAI SIN GOVERNMENT PRIMARY SCHOOL
EstateName,HOME AFFAIRS DEPARTMENT WONG TAI SIN COMMUNITY CENTRE
EstateName,CHOI WAN (I) ESTATE
EstateName,GRAND VIEW GARDEN
EstateName,WONG TAI SIN AMBULANCE DEPOT
EstateName,TSZ WAN SHAN CATHOLIC PRIMARY SCHOOL
EstateName,LUNG CHEUNG GOVERNMENT SECONDARY SCHOOL
EstateName,KOWLOON COMMAND CENTRAL DIVISION HEADQUARTERS CUM WONG TAI SIN DIVISIONAL FIRE S
EstateName,C.C.C. KEI HEEP SECONDARY SCHOOL
EstateName,BUDDHIST HUNG SEAN CHAU MEMORIAL COLLEGE
EstateName,THE SALVATION ARMY WILLIAM BOOTH SECONDARY SCHOOL
EstateName,HAMMER HILL ROAD SWIMMING POOL
EstateName,LOK FU ESTATE
EstateName,HAMMER HILL SUBSTATION
EstateName,CHOI HUNG ESTATE
EstateName,NGAU CHI WAN FIRE STATION
EstateName,KAI TAK EAST PLAYGROUND
EstateName,PO KONG VILLAGE ROAD SCHOOL VILLAGE
EstateName,FIRE SERVICES DEPARTMENT WING TING ROAD FIRE SERVICES MARRIED QUARTERS
EstateName,GOOD HOPE SCHOOL
EstateName,TUNG TAU COMMUNITY CENTRE
EstateName,FAT CHONG TEMPLE
EstateName,KING TAI COURT
EstateName,UPPER WONG TAI SIN ESTATE
EstateName,NG WAH CATHOLIC SECONDARY SCHOOL
EstateName,INTERNATIONAL CHRISTIAN QUALITY MUSIC SECONDARY AND PRIMARY SCHOOL
EstateName,LOK SIN TONG YU KAN HING SECONDARY SCHOOL
EstateName,TIN WANG COURT
EstateName,HO LAP PRIMARY SCHOOL
EstateName,PO KONG VILLAGE ROAD SPORTS CENTRE
EstateName,THE HONG KONG BUDDHIST HOSPITAL
EstateName,TUNG WAH GROUP OF HOSPITALS WONG TAI SIN HOSPITAL
EstateName,MORSE PARK SWIMMING POOL
EstateName,MEI TUNG ESTATE
EstateName,TSZ WAN SHAN 400KV SUBSTATION
EstateName,LE BILLIONNAIRE
EstateName,OUR LADY'S COLLEGE
EstateName,NAN LIAN GARDEN
EstateName,DEPARTMENT OF HEALTH ROBERT BLACK HEALTH CENTRE
EstateName,OUR LADY'S KINDERGARTEN
EstateName,WEALTH GARDEN
EstateName,FU SHAN ESTATE
EstateName,PO LEUNG KUK GRANDMONT PRIMARY SCHOOL
EstateName,TSZ HONG ESTATE
EstateName,DIAMOND HILL CREMATORIUM
EstateName,PO KONG VILLAGE ROAD PARK
EstateName,KIT SAM LAM BING YIM SECONDARY SCHOOL
EstateName,FUNG SHING STREET DISCIPLINED SERVICES QUARTERS
EstateName,PO YAN OBLATE PRIMARY SCHOOL
EstateName,NGAU CHI WAN VILLAGE
EstateName,CARITAS PELLETIER HALL
EstateName,LOWER WONG TAI SIN (II) ESTATE
EstateName,FORMER HONG KONG EXAMINATIONS AND ASSESSMENT AUTHORITY
EstateName,LUNG POON COURT
EstateName,SHEUNG FUNG STREET CUSTOMS STAFF QUARTERS
EstateName,ISLAMIC DHARWOOD PAU MEMORIAL PRIMARY SCHOOL
EstateName,TUNG PO
EstateName,KAI CHUEN COURT
EstateName,KAI CHEUNG COURT
EstateName,CHUK YUEN SOUTH ESTATE
EstateName,TUNG TAU (II) ESTATE
EstateName,TIN MA COURT
EstateName,SUN LAI GARDEN
EstateName,CHOI WAN (1) ESTATE
EstateName,HILLTOP GARDENS
EstateName,HSIN KUANG CENTRE
EstateName,WANG TAU HOM ESTATE
EstateName,LIONS RISE
EstateName,FU KEUNG COURT
EstateName,FUNG LAI COURT
EstateName,TSZ LOK ESTATE
EstateName,GALAXIA
EstateName,TSZ MAN ESTATE
EstateName,CHOI WAN (2) ESTATE
EstateName,TSZ CHING ESTATE
EstateName,TSZ OI COURT STAGE III
EstateName,LOWER WONG TAI SIN (I) ESTATE
EstateName,SHUNG LING BUILDING
EstateName,RHYTHM GARDEN
EstateName,FUNG TAK ESTATE
EstateName,KINGSFORD TERRACE
EstateName,HONG KEUNG MANSION
EstateName,KING SHAN COURT
EstateName,TSUI CHUK GARDEN
EstateName,CHOI WAN ESTATE
EstateName,BAY VIEW GARDEN
EstateName,KA KEUNG COURT
EstateName,BEL AIR HEIGHTS
EstateName,CHUK YUEN NORTH ESTATE
EstateName,TSZ ON COURT
EstateName,YUE XIU PLAZA
EstateName,TSZ OI COURT
EstateName,CHOI FAI ESTATE
EstateName,LION MANSION
EstateName,TROPICANA GARDENS
EstateName,THE VISTA
EstateName,SAN PO KONG PLAZA
EstateName,KING LAI COURT
EstateName,SHEK KU LUNG ROAD PLAYGROUND
EstateName,FUNG TAK PARK
EstateName,KAI TAK GARDEN
EstateName,THE LATITUDE
EstateName,TAK KEUNG COURT
EstateName,HONG KEUNG COURT
EstateName,ARIA
EstateName,SHATIN PASS ESTATE
EstateName,TUNG WUI ESTATE
EstateName,THE HONG KONG POLYTECHNIC UNIVERSITY
EstateName,QUEEN ELIZABETH HOSPITAL
EstateName,KOWLOON WAH YAN COLLEGE
EstateName,HONG KONG SPACE MUSEUM
EstateName,QUEEN ELIZABETH SCHOOL
EstateName,TRUE LIGHT GIRLS' COLLEGE
EstateName,KA SHING BUILDING
EstateName,"HARBOUR PATROL SECTION, MARINE DEPARTMENT, THE GOVERNMENT OF THE HKSAR"
EstateName,CCC WANCHAI CHURCH KEI TO PRIMARY SCHOOL
EstateName,NELSON STREET SUBSTATION
EstateName,PO HANG BUILDING
EstateName,TUNG KOON DISTRICT SOCIETY FONG SHU CHUEN SCHOOL
EstateName,SIR ELLIS KADOORIE SECONDARY SCHOOL (WEST KOWLOON)
EstateName,LUNG MA BUILDING
EstateName,YAU MA TEI FIRE STATION
EstateName,YAU MA TEI AMBULANCE DEPOT
EstateName,MODY ROAD SUBSTATION
EstateName,HONG KONG MUSEUM OF HISTORY
EstateName,YIU CHUNG BUILDING
EstateName,ELCHK LUTHERAN SECONDARY SCHOOL
EstateName,MONG KOK ROAD PLAYGROUND
EstateName,HARBOUR CITY
EstateName,WING HING LUNG BUILDING
EstateName,METHODIST COLLEGE
EstateName,HONG KONG FIRE SERVICES HEADQUARTERS BUILDING
EstateName,HONG KONG CULTURAL CENTRE
EstateName,ROSARY CHURCH
EstateName,OCEAN VIEW COURT
EstateName,DIOCESAN GIRLS' JUNIOR SCHOOL
EstateName,DIOCESAN GIRLS' SCHOOL
EstateName,DRAINAGE SERVICES DEPARTMENT ANCHOR STREET SEWAGE PUMPING STATION
EstateName,TUNG WAH COLLEGE
EstateName,KWONG WAH HOSPITAL
EstateName,HOTEL ICON
EstateName,HK & KLN CHIU CHOW PUBLIC ASSN SEC SCHOOL
EstateName,CIVIL AID SERVICE HEADQUARTERS
EstateName,CENTRAL PARK
EstateName,KOWLOON PARK
EstateName,WEST KOWLOON DISCIPLINED SERVICES QUARTERS
EstateName,THE AUSTIN
EstateName,HONG KONG OBSERVATORY
EstateName,FUK MING BUILDING
EstateName,GUN CLUB HILL BARRACKS
EstateName,HSBC CENTRE
EstateName,GRAND CENTURY PLACE
EstateName,PO LEUNG KUK CAMOES TAN SIU LIN PRIMARY SCHOOL
EstateName,JORDAN ROAD GOVERNMENT PRIMARY SCHOOL
EstateName,SHINING HEIGHTS
EstateName,PAK ON BUILDING
EstateName,KING'S PARK VILLA
EstateName,KOWLOON BOWLING GREEN CLUB
EstateName,WAI ON STREET SUBSTATION
EstateName,WEST KOWLOON GOVERNMENT OFFICES
EstateName,ISLAND HARBOURVIEW
EstateName,KOWLOON GOVERNMENT OFFICES
EstateName,FIRE SERVICES DEPARTMENT MONGKOK OFFICE BUILDING
EstateName,MONG KOK POLICE STATION
EstateName,FORMER KOWLOON BRITISH SCHOOL
EstateName,GRAND AUSTIN
EstateName,I-HOME
EstateName,YEE FAI MANSION
EstateName,YAU MA TEI CATHOLIC PRIMARY SCHOOL (HOI WANG ROAD)
EstateName,ART PARK
EstateName,FIRE SERVICES DEPARTMENT KOWLOON SOUTH DIVISIONAL HQ
EstateName,METHODIST SCHOOL
EstateName,L．LIVING 23
EstateName,VNSAA ST. HILARY'S SCHOOL
EstateName,AGATHA BUILDING
EstateName,TAK BO BUILDING
EstateName,1881 HERITAGE
EstateName,THE LONG BEACH
EstateName,AQUILA．SQUARE MILE
EstateName,FU TOR LOY SUN CHUEN
EstateName,COSMOPOLITAN ESTATES
EstateName,CHUNGKING MANSION
EstateName,SHUN LEE BUILDING
EstateName,WAI CHING COURT
EstateName,LAI TONG BUILDING
EstateName,WAI ON BUILDING
EstateName,JUNE GARDEN
EstateName,CONCORD BUILDING
EstateName,CHINA HONG KONG CITY
EstateName,SILVERCORD
EstateName,PROSPEROUS GARDEN
EstateName,KING'S PARK HILL
EstateName,CHINESE YMCA KOWLOON CENTRE
EstateName,METRO HARBOUR VIEW
EstateName,PARC PALAIS
EstateName,HOI FU COURT
EstateName,UNION SQUARE
EstateName,HOI HONG BUILDING
EstateName,HAMPTON PLACE
EstateName,OLYMPIAN CITY 1
EstateName,ONE SILVERSEA
EstateName,FUK WO MANSION
EstateName,SOUTH SEAS CENTRE
EstateName,SOLO
EstateName,PROSPERITY COURT
EstateName,THE VICTORIA TOWERS
EstateName,THE METROPOLIS
EstateName,THE REGALIA
EstateName,FORTUNE COURT
EstateName,HUNG WAI BUILDING
EstateName,THE HERMITAGE
EstateName,MOD 595
EstateName,PARK AVENUE
EstateName,LANGHAM PLACE
EstateName,HARBOUR GREEN
EstateName,FLORIENT RISE
EstateName,CITE 33
EstateName,CARMEN'S GARDEN
EstateName,WYLIE COURT
EstateName,PRAT MANSIONS
EstateName,MTR HUNG HOM STATION
EstateName,8 WATERLOO ROAD
EstateName,NEW WORLD CENTRE
EstateName,IMPERIAL CULLINAN
EstateName,NEW MANDARIN PLAZA
EstateName,LIME STARDOM
EstateName,ELTANIN.SQUARE MILE
EstateName,THE CORONATION
EstateName,THE AUSTINE PLACE
EstateName,MACPHERSON PLACE
EstateName,PARK SUMMIT
EstateName,CETUS.SQUARE MILE
EstateName,VICTORIA DOCKSIDE
EstateName,AQUILA.SQUARE MILE
EstateName,ARBOUR
EstateName,WING PING TSUEN
EstateName,CHAU TAU TSUEN
EstateName,FAIRVIEW PARK
EstateName,YUEN LONG INNOPARK
EstateName,KAMEASE GARDEN
EstateName,PARKVIEW GARDEN
EstateName,NG UK TSUEN
EstateName,CCC FONG YUN WAH SECONDARY SCHOOL
EstateName,W F JOSEPH LEE PRIMARY SCHOOL
EstateName,TIN SHUI WAI HEUNG TO MIDDLE SCHOOL
EstateName,PRETTICOINS GARDEN
EstateName,FU KWAI GARDEN
EstateName,MANOR HOUSE
EstateName,TUNG WAH GROUP OF HOSPITALS LEO TUNG-HAI LEE PRIMARY SCHOOL
EstateName,LOK HING TONG
EstateName,SHAN TUNG STREET
EstateName,SAI PIN WAI
EstateName,THE POK OI HOSPITAL YEUNG CHUN PUI CARE AND ATTENTION HOME
EstateName,FULLY VILLA
EstateName,SIK KONG TSUEN
EstateName,KAM TIN SUBSTATION
EstateName,TUNG TAU TSUEN
EstateName,SHAP PAT HEUNG RURAL COMMITTEE KUNG YIK SHE SECONDARY SCHOOL
EstateName,YU YUEN
EstateName,CHING CHUNG CARE AND ATTENTION HOME FOR THE AGED
EstateName,WANG TOI SHAN WING NING LEI
EstateName,VILLA OASIS
EstateName,YEUNG UK TSUEN
EstateName,SHUI TAU
EstateName,TWGHS C Y MA MEMORIAL COLLEGE
EstateName,CHUN WAH VILLAS PHASE I
EstateName,ST JUDE'S CATHOLIC CHURCH
EstateName,KAM ON LO
EstateName,LUNG TIN TSUEN
EstateName,SHUI MEI
EstateName,TAI TONG GARDEN
EstateName,LING MUI CHONG
EstateName,ELLE GARDEN
EstateName,PAT HEUNG TEMPLE
EstateName,KWOK WAH MANSION
EstateName,SHEUNG TSUEN
EstateName,SAN LUNG TSUEN
EstateName,THE HONG KONG MANAGEMENT ASSOCIATION K S LO COLLEGE
EstateName,CHING SHU HIN
EstateName,SHAN HA TSUEN
EstateName,FUNG KAM STREET SPORTS CENTRE
EstateName,ROUND PROFIT GARDEN
EstateName,CHUN WAH POND VIEW VILLA
EstateName,SUN MEI GARDEN
EstateName,YUEN KONG TSUEN
EstateName,MAI PO SAN TSUEN
EstateName,SIK LO
EstateName,CHOI CHEE MING LUEN KWONG SCOUT CENTRE
EstateName,GREENFIELD LODGE
EstateName,SPRINGDALE VILLAS
EstateName,SIME DARBY HONG KONG MULTI FRANCHISE MOTOR GROUP
EstateName,SOUTH YUEN LONG GOVERNMENT PRIMARY SCHOOL
EstateName,GRANDEUR TERRACE
EstateName,THE YOHO HUB
EstateName,YUEN LONG DISTRICT OFFICE BUILDING
EstateName,CHUK YUEN TSUEN
EstateName,TSING LUNG TSUEN
EstateName,HO MING PRIMARY SCHOOL (SPONSORED BY SIK SIK YUEN)
EstateName,SHING UK TSUEN
EstateName,ON LOK ROAD SUBSTATION
EstateName,HO WANG BUILDING
EstateName,WANG CHAU LAM UK TSUEN
EstateName,YUEN LONG CHURCH OF SEVENTH-DAY ADVENTISTS
EstateName,HO SING BUILDING
EstateName,KAR HO BUILDING
EstateName,REACH SUMMIT
EstateName,PARK YOHO
EstateName,THE HONG KONG GIRL GUIDES ASSOCIATION TIN SHUI WAI PANSY HO ACTIVITY CENTRE
EstateName,ELCHK LUTHERAN SCHOOL
EstateName,CCC FONG YUN WAH PRIMARY SCHOOL
EstateName,WANG CHAU TUNG TAU WAI
EstateName,CHUN CHU HOUSE
EstateName,HING FOOK BUILDING (PHASE 4)
EstateName,BONANZA VILLA
EstateName,IN KEEN GARDEN PHASE II
EstateName,IVY HOUSE
EstateName,TANG CHING LOK ANCESTRAL HALL
EstateName,TAK CHUNG VILLA
EstateName,YUEN LONG JOCKEY CLUB HEALTH CENTRE
EstateName,TUNG TAU INDUSTRIAL AREA
EstateName,HO FAT BUILDING
EstateName,CHRISTIAN ALLIANCE S Y YEH MEMORIAL PRIMARY SCHOOL
EstateName,GREEN VILLA
EstateName,HONG PING VILLA
EstateName,JUBILEE GARDENS
EstateName,NEW PING SHAN SUB-STATION
EstateName,VOGUE LAUNDRY
EstateName,CONCORDIA TSAT SING KONG
EstateName,LONG SHIN ESTATE
EstateName,LONG PING ESTATE
EstateName,THE SPECTRA
EstateName,THE REACH
EstateName,ROLLING HILLS PHASE II
EstateName,TAI KONG PO
EstateName,HOOVER GARDEN PHASE II
EstateName,GRAND YOHO
EstateName,SAN SANG TSUEN
EstateName,ST. PHILIP'S CHURCH
EstateName,MA ON KONG KINDERGARTEN
EstateName,PARK HILLCREST
EstateName,KADOORIE VILLAS
EstateName,TIN CHAK ESTATE
EstateName,VIANNI COVE
EstateName,NAM PIN WAI
EstateName,LUNG TIN STUDY HALL
EstateName,CRESCENT GREEN
EstateName,JPC @ PAT HEUNG
EstateName,HING FOOK BUILDING (PHASE 1)
EstateName,SUNNY HILLS
EstateName,CHOI YI WAH ANCESTRAL HALL
EstateName,TAI TONG TSUEN
EstateName,TWIN REGENCY
EstateName,YOHO MIDTOWN
EstateName,CHUN WAH VILLAS PHASE II
EstateName,WAH ON VILLA
EstateName,SHUNG CHING SAN TSUEN
EstateName,GREEN LODGE
EstateName,MEADOWLANDS
EstateName,WAI YUEN TONG MEDICINE BUILDING
EstateName,DEEP BAY GROVE
EstateName,TANG LUNG YAU WAN TSUEN UM ANCESTRAL HALL
EstateName,FU YEE GARDEN PHASE 2
EstateName,YUEN LONG GOVERNMENT PRIMARY SCHOOL
EstateName,UPTOWN
EstateName,EL CASTILLO
EstateName,GREEN CREST
EstateName,FIORI
EstateName,THE VERDANCY
EstateName,LOCWOOD COURT
EstateName,LYNWOOD COURT
EstateName,PAT HEUNG CENTRAL PRIMARY SCHOOL
EstateName,YUEN LONG LEISURE AND CULTURAL BUILDING
EstateName,THE WOODSIDE
EstateName,THE JOCKEY CLUB EDUYOUNG COLLEGE
EstateName,DRAGON ELECTRIC MOTOR COMPANY LIMITED
EstateName,ATRIUM HOUSE
EstateName,T.W.G.HS. KWOK YAT WAI COLLEGE
EstateName,KAM TIN GLOCAL YOUTH HUB
EstateName,SAN WAI TSUEN
EstateName,THE PARKHILL
EstateName,CARPI VILLA
EstateName,CRESCENDO
EstateName,WETLAND SEASONS PARK
EstateName,THE CHURCH OF JESUS CHRIST OF LATTER-DAY SAINTS
EstateName,TUNG CHONG MANSION
EstateName,THE PRESTIGE
EstateName,WETLAND SEASONS BAY
EstateName,YING YIN CATHOLIC KINDERGARTEN
EstateName,TIN SAM
EstateName,HONGTAI HOME FOR THE AGED
EstateName,THE BRYN
EstateName,YUEN LONG DIVISIONAL FIRE STATION
EstateName,OAK HILL
EstateName,PAT HEUNG DEPOT
EstateName,PO LEUNG KUK LEE SHAU KEE YOUTH OASIS
EstateName,GIGAMIND KINDERGARTEN AND CHILDREN'S HOUSE
EstateName,POK OI KONG HA WAI VILLAGE
EstateName,PO LEUNG KUK JOCKEY CLUB TAI TONG HOLIDAY CAMP
EstateName,LYOS
EstateName,YUEN LONG TAM MEI CONSTRUCTION SECTOR IMPORTED LABOUR QUARTERS
EstateName,AFTER THE RAIN
EstateName,ONE NORTH
EstateName,THE WOODSVILLE
EstateName,THE STEP
EstateName,HIGH PARK
EstateName,YOHO WEST
EstateName,THE NASCENT
EstateName,EMINENCE TOWER 1
EstateName,CONCORDIA SHEUNG YUE RIVER
EstateName,THE PARKLAND
EstateName,CHRISTIAN PUI YAN PRIMARY SCHOOL
EstateName,WORLD WIDE FUND FOR NATURE HONG KONG
EstateName,ZEN RIVER
EstateName,NAM YUEN
EstateName,SHUI PIN WAI ESTATE
EstateName,SMALL TRADERS NEW VILLAGE
EstateName,WING FAT HOUSE
EstateName,TREASURE COURT
EstateName,LEUNG CHOY BUILDING
EstateName,ARNOLD GARDENS
EstateName,KINGSWOOD VILLAS
EstateName,PING HONG VILLA
EstateName,YUK YAT GARDENS
EstateName,SILVER FIELD GARDEN
EstateName,GREAT GARDEN
EstateName,KUI FAT BUILDING
EstateName,HO SHUN KING BUILDING
EstateName,TRAFALGAR GARDENS
EstateName,HO SHUN LEE BUILDING
EstateName,KI TAT GARDEN
EstateName,HILLWOOD
EstateName,TIN HA GARDEN
EstateName,HOI TONG HOUSE
EstateName,TIN YAU COURT
EstateName,HIN FAI GARDEN
EstateName,OSMANTHUS GARDEN
EstateName,CHING YU TERRACE
EstateName,IN KEEN GARDEN
EstateName,BEAUTY COURT
EstateName,MARBELLA GARDENS
EstateName,CHUN WAH VILLAS
EstateName,GENUINE COURT
EstateName,FAYE VILLA
EstateName,FULL ART GARDEN
EstateName,LEON COURT
EstateName,FUK LAI GARDEN
EstateName,HOI TONG GARDEN
EstateName,MANWIN GARDEN
EstateName,CRYSTAL PARK
EstateName,GOLDEN INN GARDEN
EstateName,GALORE GARDEN
EstateName,IAN COURT
EstateName,TIN SHUI ESTATE
EstateName,FLOWERY GARDEN
EstateName,JAZZ GARDEN
EstateName,PALM SPRINGS
EstateName,JASPER COURT
EstateName,VIENNA VILLA
EstateName,CAROLE GARDEN
EstateName,GOOD VIEW COURT
EstateName,ELEGANT PARK
EstateName,HOOVER GARDEN
EstateName,SUN YUEN LONG CENTRE
EstateName,WANG HON FA YUEN
EstateName,CHUN SING VILLA
EstateName,SUPER KING COURT
EstateName,HILLVIEW GARDEN
EstateName,ASTORIA COURT
EstateName,ARTS GARDEN
EstateName,CURIO COURT
EstateName,KAM SHING BUILDING
EstateName,TAI HANG BUILDING
EstateName,CHUN YICK GARDEN II
EstateName,WING HING BUILDING
EstateName,MAN WA GARDEN
EstateName,MANDY COURT
EstateName,LONG VIEW GARDEN
EstateName,JADELONG GARDEN
EstateName,HOP YICK PLAZA
EstateName,TIN SHING COURT
EstateName,CORNWELL GARDEN
EstateName,PATTAYA
EstateName,GRAND DEL SOL
EstateName,PARKSIDE VILLA
EstateName,BENZ GARDENS
EstateName,FU HING GARDEN
EstateName,NGAN BO GARDEN
EstateName,FULL LAM GARDEN
EstateName,RAINBOW LODGE
EstateName,NGAR LOK YUEN
EstateName,TOURMALINE VILLA
EstateName,KING'S GARDEN
EstateName,THE PARCVILLE
EstateName,HOOVER GARDEN STAGE II
EstateName,GINA TERRACE
EstateName,TIN CHUNG COURT
EstateName,PARK ROYALE
EstateName,FLOWERY VILLAS
